Date,symbol,adjusted,close,shares_held,year,month,mktcap,day
2015-11-01,OKE,25.818048,29.48,4903301,2015,11,144549313.48,1
2015-12-01,OKE,21.596785999999998,24.66,4903301,2015,12,120915402.66,1
2016-01-01,OKE,22.411627,24.91,4903301,2016,1,122141227.91,1
2016-02-01,OKE,21.592897,24.0,4903301,2016,2,117679224.0,1
2016-03-01,OKE,26.865161999999998,29.860001,4903301,2016,3,146412572.763301,1
2016-04-01,OKE,33.072994,36.150002,4903301,2016,4,177254340.956602,1
2016-05-01,OKE,39.568657,43.25,4903301,2016,5,212067768.25,1
2016-06-01,OKE,43.411156,47.450001,4903301,2016,6,232661637.353301,1
2016-07-01,OKE,40.97757,44.790001000000004,4903301,2016,7,219618856.69330102,1
2016-08-01,OKE,43.482063000000004,46.889998999999996,4903301,2016,8,229915778.986699,1
2016-09-01,OKE,47.655006,51.389998999999996,4903301,2016,9,251980633.486699,1
2016-10-01,OKE,45.478268,48.43,4903301,2016,10,237466867.43,1
2016-11-01,OKE,51.5821,54.93,4903301,2016,11,269338323.93,1
2016-12-01,OKE,53.91095,57.41,4903301,2016,12,281498510.40999997,1
2017-01-01,OKE,52.330490000000005,55.110001000000004,4903301,2017,1,270220923.013301,1
2017-02-01,OKE,51.323952,54.049999,4903301,2017,2,265023414.146699,1
2017-03-01,OKE,52.643845,55.439999,4903301,2017,3,271839002.536699,1
2017-04-01,OKE,50.526740999999994,52.610001000000004,4903301,2017,4,257962670.513301,1
2017-05-01,OKE,47.712765000000005,49.68,4903301,2017,5,243595993.68,1
2017-06-01,OKE,50.094563,52.16,4903301,2017,6,255756180.16,1
2017-07-01,OKE,54.329933,56.57,4903301,2017,7,277379737.57,1
2017-08-01,OKE,52.724903000000005,54.16,4903301,2017,8,265562782.16,1
2017-09-01,OKE,53.94178,55.41,4903301,2017,9,271691908.40999997,1
2017-10-01,OKE,52.831984999999996,54.27,4903301,2017,10,266102145.27,1
2017-11-01,OKE,51.24033,51.900002,4903301,2017,11,254481331.706602,1
2017-12-01,OKE,52.770626,53.450001,4903301,2017,12,262081443.353301,1
2018-01-01,OKE,58.860001000000004,58.860001000000004,4903301,2018,1,288608301.763301,1
2018-02-01,OKE,56.419998,56.419998,4903301,2018,2,276644232.613398,1
2008-01-01,RHT,18.67,18.67,2141965,2008,1,39990486.550000004,1
2008-02-01,RHT,17.83,17.83,2141965,2008,2,38191235.949999996,1
2008-03-01,RHT,18.389999,18.389999,2141965,2008,3,39390734.208035,1
2008-04-01,RHT,20.57,20.57,2141965,2008,4,44060220.05,1
2008-05-01,RHT,24.360001,24.360001,2141965,2008,5,52178269.541965,1
2008-06-01,RHT,20.690001000000002,20.690001000000002,2141965,2008,6,44317257.991965,1
2008-07-01,RHT,21.379998999999998,21.379998999999998,2141965,2008,7,45795209.55803499,1
2008-08-01,RHT,21.0,21.0,2141965,2008,8,44981265.0,1
2008-09-01,RHT,15.07,15.07,2141965,2008,9,32279412.55,1
2008-10-01,RHT,13.31,13.31,2141965,2008,10,28509554.150000002,1
2008-11-01,RHT,9.25,9.25,2141965,2008,11,19813176.25,1
2008-12-01,RHT,13.22,13.22,2141965,2008,12,28316777.3,1
2009-01-01,RHT,14.65,14.65,2141965,2009,1,31379787.25,1
2009-02-01,RHT,13.69,13.69,2141965,2009,2,29323500.849999998,1
2009-03-01,RHT,17.84,17.84,2141965,2009,3,38212655.6,1
2009-04-01,RHT,17.27,17.27,2141965,2009,4,36991735.55,1
2009-05-01,RHT,19.950001,19.950001,2141965,2009,5,42732203.891965,1
2009-06-01,RHT,20.129998999999998,20.129998999999998,2141965,2009,6,43117753.30803499,1
2009-07-01,RHT,22.83,22.83,2141965,2009,7,48901060.949999996,1
2009-08-01,RHT,22.959999,22.959999,2141965,2009,8,49179514.258035,1
2009-09-01,RHT,27.639999,27.639999,2141965,2009,9,59203910.458035,1
2009-10-01,RHT,25.809998999999998,25.809998999999998,2141965,2009,10,55284114.508035,1
2009-11-01,RHT,26.700001,26.700001,2141965,2009,11,57190467.641965,1
2009-12-01,RHT,30.9,30.9,2141965,2009,12,66186718.5,1
2010-01-01,RHT,27.219998999999998,27.219998999999998,2141965,2010,1,58304285.158034995,1
2010-02-01,RHT,28.049999,28.049999,2141965,2010,2,60082116.108035,1
2010-03-01,RHT,29.27,29.27,2141965,2010,3,62695315.55,1
2010-04-01,RHT,29.870001000000002,29.870001000000002,2141965,2010,4,63980496.69196501,1
2010-05-01,RHT,29.309998999999998,29.309998999999998,2141965,2010,5,62780992.008035,1
2010-06-01,RHT,28.940001000000002,28.940001000000002,2141965,2010,6,61988469.241965,1
2010-07-01,RHT,32.150002,32.150002,2141965,2010,7,68864179.03393,1
2010-08-01,RHT,34.549999,34.549999,2141965,2010,8,74004888.608035,1
2010-09-01,RHT,41.0,41.0,2141965,2010,9,87820565.0,1
2010-10-01,RHT,42.259997999999996,42.259997999999996,2141965,2010,10,90519436.61606999,1
2010-11-01,RHT,43.5,43.5,2141965,2010,11,93175477.5,1
2010-12-01,RHT,45.650002,45.650002,2141965,2010,12,97780706.53393,1
2011-01-01,RHT,41.32,41.32,2141965,2011,1,88505993.8,1
2011-02-01,RHT,41.279999,41.279999,2141965,2011,2,88420313.05803499,1
2011-03-01,RHT,45.389998999999996,45.389998999999996,2141965,2011,3,97223789.20803499,1
2011-04-01,RHT,47.470001,47.470001,2141965,2011,4,101679080.69196501,1
2011-05-01,RHT,43.599998,43.599998,2141965,2011,5,93389669.71607,1
2011-06-01,RHT,45.900002,45.900002,2141965,2011,6,98316197.78393,1
2011-07-01,RHT,42.080002,42.080002,2141965,2011,7,90133891.48393,1
2011-08-01,RHT,39.540001000000004,39.540001000000004,2141965,2011,8,84693298.24196501,1
2011-09-01,RHT,42.259997999999996,42.259997999999996,2141965,2011,9,90519436.61606999,1
2011-10-01,RHT,49.650002,49.650002,2141965,2011,10,106348566.53393,1
2011-11-01,RHT,50.080002,50.080002,2141965,2011,11,107269611.48393,1
2011-12-01,RHT,41.290001000000004,41.290001000000004,2141965,2011,12,88441736.99196501,1
2012-01-01,RHT,46.369999,46.369999,2141965,2012,1,99322914.908035,1
2012-02-01,RHT,49.459998999999996,49.459998999999996,2141965,2012,2,105941586.75803499,1
2012-03-01,RHT,59.889998999999996,59.889998999999996,2141965,2012,3,128282281.70803499,1
2012-04-01,RHT,59.610001000000004,59.610001000000004,2141965,2012,4,127682535.79196501,1
2012-05-01,RHT,51.380001,51.380001,2141965,2012,5,110054163.841965,1
2012-06-01,RHT,56.48,56.48,2141965,2012,6,120978183.19999999,1
2012-07-01,RHT,53.66,53.66,2141965,2012,7,114937841.89999999,1
2012-08-01,RHT,56.040001000000004,56.040001000000004,2141965,2012,8,120035720.74196501,1
2012-09-01,RHT,56.939999,56.939999,2141965,2012,9,121963484.958035,1
2012-10-01,RHT,49.169998,49.169998,2141965,2012,10,105320414.76607,1
2012-11-01,RHT,49.400002,49.400002,2141965,2012,11,105813075.28393,1
2012-12-01,RHT,52.959998999999996,52.959998999999996,2141965,2012,12,113438464.25803499,1
2013-01-01,RHT,55.560001,55.560001,2141965,2013,1,119007577.541965,1
2013-02-01,RHT,50.810001,50.810001,2141965,2013,2,108833243.791965,1
2013-03-01,RHT,50.560001,50.560001,2141965,2013,3,108297752.541965,1
2013-04-01,RHT,47.93,47.93,2141965,2013,4,102664382.45,1
2013-05-01,RHT,48.23,48.23,2141965,2013,5,103306971.94999999,1
2013-06-01,RHT,47.82,47.82,2141965,2013,6,102428766.3,1
2013-07-01,RHT,51.77,51.77,2141965,2013,7,110889528.05000001,1
2013-08-01,RHT,50.52,50.52,2141965,2013,8,108212071.80000001,1
2013-09-01,RHT,46.139998999999996,46.139998999999996,2141965,2013,9,98830262.95803499,1
2013-10-01,RHT,43.27,43.27,2141965,2013,10,92682825.55000001,1
2013-11-01,RHT,46.849998,46.849998,2141965,2013,11,100351055.96607,1
2013-12-01,RHT,56.040001000000004,56.040001000000004,2141965,2013,12,120035720.74196501,1
2014-01-01,RHT,56.5,56.5,2141965,2014,1,121021022.5,1
2014-02-01,RHT,58.990002000000004,58.990002000000004,2141965,2014,2,126354519.63393001,1
2014-03-01,RHT,52.98,52.98,2141965,2014,3,113481305.69999999,1
2014-04-01,RHT,48.650002,48.650002,2141965,2014,4,104206601.53393,1
2014-05-01,RHT,50.119999,50.119999,2141965,2014,5,107355283.658035,1
2014-06-01,RHT,55.27,55.27,2141965,2014,6,118386405.55000001,1
2014-07-01,RHT,58.119999,58.119999,2141965,2014,7,124491003.658035,1
2014-08-01,RHT,60.919998,60.919998,2141965,2014,8,130488503.51607,1
2014-09-01,RHT,56.150002,56.150002,2141965,2014,9,120271339.03393,1
2014-10-01,RHT,58.919998,58.919998,2141965,2014,10,126204573.51607,1
2014-11-01,RHT,62.150002,62.150002,2141965,2014,11,133123129.03393,1
2014-12-01,RHT,69.139999,69.139999,2141965,2014,12,148095457.958035,1
2015-01-01,RHT,63.790001000000004,63.790001000000004,2141965,2015,1,136635949.491965,1
2015-02-01,RHT,69.120003,69.120003,2141965,2015,2,148052627.225895,1
2015-03-01,RHT,75.75,75.75,2141965,2015,3,162253848.75,1
2015-04-01,RHT,75.260002,75.260002,2141965,2015,4,161204290.18393,1
2015-05-01,RHT,77.269997,77.269997,2141965,2015,5,165509629.124105,1
2015-06-01,RHT,75.93,75.93,2141965,2015,6,162639402.45000002,1
2015-07-01,RHT,79.08000200000001,79.08000200000001,2141965,2015,7,169386596.48393002,1
2015-08-01,RHT,72.209999,72.209999,2141965,2015,8,154671290.508035,1
2015-09-01,RHT,71.879997,71.879997,2141965,2015,9,153964437.774105,1
2015-10-01,RHT,79.110001,79.110001,2141965,2015,10,169450853.291965,1
2015-11-01,RHT,81.410004,81.410004,2141965,2015,11,174377379.21786,1
2015-12-01,RHT,82.809998,82.809998,2141965,2015,12,177376117.36606997,1
2016-01-01,RHT,70.050003,70.050003,2141965,2016,1,150044654.675895,1
2016-02-01,RHT,65.349998,65.349998,2141965,2016,2,139977408.46607,1
2016-03-01,RHT,74.510002,74.510002,2141965,2016,3,159597816.43393,1
2016-04-01,RHT,73.370003,73.370003,2141965,2016,4,157155978.475895,1
2016-05-01,RHT,77.459999,77.459999,2141965,2016,5,165916606.758035,1
2016-06-01,RHT,72.599998,72.599998,2141965,2016,6,155506654.71607,1
2016-07-01,RHT,75.290001,75.290001,2141965,2016,7,161268546.991965,1
2016-08-01,RHT,72.980003,72.980003,2141965,2016,8,156320612.125895,1
2016-09-01,RHT,80.83000200000001,80.83000200000001,2141965,2016,9,173135035.23393002,1
2016-10-01,RHT,77.449997,77.449997,2141965,2016,10,165895182.824105,1
2016-11-01,RHT,79.110001,79.110001,2141965,2016,11,169450853.291965,1
2016-12-01,RHT,69.699997,69.699997,2141965,2016,12,149294954.074105,1
2017-01-01,RHT,75.879997,75.879997,2141965,2017,1,162532297.774105,1
2017-02-01,RHT,82.809998,82.809998,2141965,2017,2,177376117.36606997,1
2017-03-01,RHT,86.5,86.5,2141965,2017,3,185279972.5,1
2017-04-01,RHT,88.08000200000001,88.08000200000001,2141965,2017,4,188664281.48393002,1
2017-05-01,RHT,89.57,89.57,2141965,2017,5,191855805.04999998,1
2017-06-01,RHT,95.75,95.75,2141965,2017,6,205093148.75,1
2017-07-01,RHT,98.870003,98.870003,2141965,2017,7,211776085.975895,1
2017-08-01,RHT,107.5,107.5,2141965,2017,8,230261237.5,1
2017-09-01,RHT,110.860001,110.860001,2141965,2017,9,237458242.041965,1
2017-10-01,RHT,120.83000200000001,120.83000200000001,2141965,2017,10,258813635.23393002,1
2017-11-01,RHT,126.760002,126.760002,2141965,2017,11,271515487.68393,1
2017-12-01,RHT,120.099998,120.099998,2141965,2017,12,257249992.21607,1
2018-01-01,RHT,131.380005,131.380005,2141965,2018,1,281411372.409825,1
2018-02-01,RHT,128.679993,128.679993,2141965,2018,2,275628041.206245,1
2008-01-01,KEY,21.0401,26.139999,13051723,2008,1,341172026.16827697,1
2008-02-01,KEY,18.035742000000003,22.049999,13051723,2008,2,287790479.098277,1
2008-03-01,KEY,17.953947,21.950001,13051723,2008,3,286485332.901723,1
2008-04-01,KEY,19.737072,24.129998999999998,13051723,2008,4,314938062.93827695,1
2008-05-01,KEY,16.194632000000002,19.469998999999998,13051723,2008,5,254117033.75827697,1
2008-06-01,KEY,9.132874000000001,10.98,13051723,2008,6,143307918.54,1
2008-07-01,KEY,8.775210000000001,10.55,13051723,2008,7,137695677.65,1
2008-08-01,KEY,10.159221,12.01,13051723,2008,8,156751193.23,1
2008-09-01,KEY,10.100008,11.94,13051723,2008,9,155837572.62,1
2008-10-01,KEY,10.497583,12.41,13051723,2008,10,161971882.43,1
2008-11-01,KEY,7.9903830000000005,9.38,13051723,2008,11,122425161.74000001,1
2008-12-01,KEY,7.257791,8.52,13051723,2008,12,111200679.96,1
2009-01-01,KEY,6.201491000000001,7.28,13051723,2009,1,95016543.44,1
2009-02-01,KEY,6.018593,7.01,13051723,2009,2,91492578.23,1
2009-03-01,KEY,6.756966,7.87,13051723,2009,3,102717060.01,1
2009-04-01,KEY,5.280221,6.15,13051723,2009,4,80268096.45,1
2009-05-01,KEY,4.301414,5.0,13051723,2009,5,65258615.0,1
2009-06-01,KEY,4.507880999999999,5.24,13051723,2009,6,68391028.52,1
2009-07-01,KEY,4.972434,5.78,13051723,2009,7,75438958.94,1
2009-08-01,KEY,5.7382029999999995,6.66,13051723,2009,8,86924475.18,1
2009-09-01,KEY,5.600348,6.5,13051723,2009,9,84836199.5,1
2009-10-01,KEY,4.643981,5.39,13051723,2009,10,70348786.97,1
2009-11-01,KEY,5.057531,5.86,13051723,2009,11,76483096.78,1
2009-12-01,KEY,4.789984,5.55,13051723,2009,12,72437062.64999999,1
2010-01-01,KEY,6.19677,7.18,13051723,2010,1,93711371.14,1
2010-02-01,KEY,6.179721,7.15,13051723,2010,2,93319819.45,1
2010-03-01,KEY,6.698296000000001,7.75,13051723,2010,3,101150853.25,1
2010-04-01,KEY,7.795955,9.02,13051723,2010,4,117726541.46,1
2010-05-01,KEY,6.94066,8.02,13051723,2010,5,104674818.46,1
2010-06-01,KEY,6.6550720000000005,7.69,13051723,2010,6,100367749.87,1
2010-07-01,KEY,7.3214429999999995,8.46,13051723,2010,7,110417576.58000001,1
2010-08-01,KEY,6.386839,7.37,13051723,2010,8,96191198.51,1
2010-09-01,KEY,6.898134,7.96,13051723,2010,9,103891715.08,1
2010-10-01,KEY,7.106114999999999,8.2,13051723,2010,10,107024128.6,1
2010-11-01,KEY,6.534081,7.53,13051723,2010,11,98279474.19,1
2010-12-01,KEY,7.679498,8.85,13051723,2010,12,115507748.55,1
2011-01-01,KEY,7.722884,8.9,13051723,2011,1,116160334.7,1
2011-02-01,KEY,7.939926,9.14,13051723,2011,2,119292748.22000001,1
2011-03-01,KEY,7.714063,8.88,13051723,2011,3,115899300.24000001,1
2011-04-01,KEY,7.5316339999999995,8.67,13051723,2011,4,113158438.41,1
2011-05-01,KEY,7.384459,8.47,13051723,2011,5,110548093.81,1
2011-06-01,KEY,7.2624,8.33,13051723,2011,6,108720852.59,1
2011-07-01,KEY,7.009567999999999,8.04,13051723,2011,7,104935852.91999999,1
2011-08-01,KEY,5.816476000000001,6.64,13051723,2011,8,86663440.72,1
2011-09-01,KEY,5.194533,5.93,13051723,2011,9,77396717.39,1
2011-10-01,KEY,6.184385,7.06,13051723,2011,10,92145164.38,1
2011-11-01,KEY,6.414712000000001,7.29,13051723,2011,11,95147060.67,1
2011-12-01,KEY,6.766685000000001,7.69,13051723,2011,12,100367749.87,1
2012-01-01,KEY,6.83708,7.77,13051723,2012,1,101411887.71,1
2012-02-01,KEY,7.154086,8.1,13051723,2012,2,105718956.3,1
2012-03-01,KEY,7.507374,8.5,13051723,2012,3,110939645.5,1
2012-04-01,KEY,7.101093,8.04,13051723,2012,4,104935852.91999999,1
2012-05-01,KEY,6.668139,7.5,13051723,2012,5,97887922.5,1
2012-06-01,KEY,6.881517999999999,7.74,13051723,2012,6,101020336.02,1
2012-07-01,KEY,7.094900999999999,7.98,13051723,2012,7,104152749.54,1
2012-08-01,KEY,7.5401940000000005,8.43,13051723,2012,8,110026024.89,1
2012-09-01,KEY,7.817473,8.74,13051723,2012,9,114072059.02,1
2012-10-01,KEY,7.531248,8.42,13051723,2012,10,109895507.66,1
2012-11-01,KEY,7.270726,8.08,13051723,2012,11,105457921.84,1
2012-12-01,KEY,7.576674000000001,8.42,13051723,2012,12,109895507.66,1
2013-01-01,KEY,8.458518,9.4,13051723,2013,1,122686196.2,1
2013-02-01,KEY,8.44952,9.39,13051723,2013,2,122555678.97000001,1
2013-03-01,KEY,9.010409,9.96,13051723,2013,3,129995161.08000001,1
2013-04-01,KEY,9.019455,9.97,13051723,2013,4,130125678.31,1
2013-05-01,KEY,9.802665,10.78,13051723,2013,5,140697573.94,1
2013-06-01,KEY,10.039093,11.04,13051723,2013,6,144091021.92,1
2013-07-01,KEY,11.166671000000001,12.28,13051723,2013,7,160275158.44,1
2013-08-01,KEY,10.659447,11.67,13051723,2013,8,152313607.41,1
2013-09-01,KEY,10.412825999999999,11.4,13051723,2013,9,148789642.20000002,1
2013-10-01,KEY,11.454111,12.54,13051723,2013,10,163668606.42,1
2013-11-01,KEY,11.695986,12.75,13051723,2013,11,166409468.25,1
2013-12-01,KEY,12.310597999999999,13.42,13051723,2013,12,175154122.66,1
2014-01-01,KEY,11.705159,12.76,13051723,2014,1,166539985.48,1
2014-02-01,KEY,12.132555,13.17,13051723,2014,2,171891191.91,1
2014-03-01,KEY,13.118267000000001,14.24,13051723,2014,3,185856535.52,1
2014-04-01,KEY,12.565531,13.64,13051723,2014,4,178025501.72,1
2014-05-01,KEY,12.673392,13.69,13051723,2014,5,178678087.87,1
2014-06-01,KEY,13.265864,14.33,13051723,2014,6,187031190.59,1
2014-07-01,KEY,12.53453,13.54,13051723,2014,7,176720329.42,1
2014-08-01,KEY,12.659746,13.61,13051723,2014,8,177633950.03,1
2014-09-01,KEY,12.399296000000001,13.33,13051723,2014,9,173979467.59,1
2014-10-01,KEY,12.278376,13.2,13051723,2014,10,172282743.6,1
2014-11-01,KEY,12.617644,13.5,13051723,2014,11,176198260.5,1
2014-12-01,KEY,12.991502,13.9,13051723,2014,12,181418949.70000002,1
2015-01-01,KEY,12.140978,12.99,13051723,2015,1,169541881.77,1
2015-02-01,KEY,13.079794,13.93,13051723,2015,2,181810501.39,1
2015-03-01,KEY,13.295757,14.16,13051723,2015,3,184812397.68,1
2015-04-01,KEY,13.568055,14.45,13051723,2015,4,188597397.35,1
2015-05-01,KEY,13.759568,14.58,13051723,2015,5,190294121.34,1
2015-06-01,KEY,14.174809,15.02,13051723,2015,6,196036879.46,1
2015-07-01,KEY,14.004937,14.84,13051723,2015,7,193687569.32,1
2015-08-01,KEY,13.037283,13.74,13051723,2015,8,179330674.02,1
2015-09-01,KEY,12.344617,13.01,13051723,2015,9,169802916.23,1
2015-10-01,KEY,11.784792999999999,12.42,13051723,2015,10,162102399.66,1
2015-11-01,KEY,12.510858,13.11,13051723,2015,11,171108088.53,1
2015-12-01,KEY,12.5872,13.19,13051723,2015,12,172152226.37,1
2016-01-01,KEY,10.649974,11.16,13051723,2016,1,145657228.68,1
2016-02-01,KEY,10.138987,10.55,13051723,2016,2,137695677.65,1
2016-03-01,KEY,10.609896,11.04,13051723,2016,3,144091021.92,1
2016-04-01,KEY,11.8112,12.29,13051723,2016,4,160405675.67,1
2016-05-01,KEY,12.40189,12.82,13051723,2016,5,167323088.86,1
2016-06-01,KEY,10.689618,11.05,13051723,2016,6,144221539.15,1
2016-07-01,KEY,11.401894,11.7,13051723,2016,7,152705159.1,1
2016-08-01,KEY,12.239983,12.56,13051723,2016,8,163929640.88,1
2016-09-01,KEY,11.859919999999999,12.17,13051723,2016,9,158839468.91,1
2016-10-01,KEY,13.760235,14.12,13051723,2016,10,184290328.76,1
2016-11-01,KEY,16.951195000000002,17.309998999999998,13051723,2016,11,225925312.07827696,1
2016-12-01,KEY,17.891296,18.27,13051723,2016,12,238454979.21,1
2017-01-01,KEY,17.597514999999998,17.969998999999998,13051723,2017,1,234539449.25827697,1
2017-02-01,KEY,18.463272,18.77,13051723,2017,2,244980840.71,1
2017-03-01,KEY,17.489452,17.780001000000002,13051723,2017,3,232059647.99172303,1
2017-04-01,KEY,17.941935,18.24,13051723,2017,4,238063427.51999998,1
2017-05-01,KEY,17.275337,17.469998999999998,13051723,2017,5,228013587.75827697,1
2017-06-01,KEY,18.531187,18.74,13051723,2017,6,244589289.01999998,1
2017-07-01,KEY,17.838987,18.040001,13051723,2017,7,235453095.971723,1
2017-08-01,KEY,17.110382,17.209999,13051723,2017,8,224620139.778277,1
2017-09-01,KEY,18.711063,18.82,13051723,2017,9,245633426.86,1
2017-10-01,KEY,18.144363000000002,18.25,13051723,2017,10,238193944.75,1
2017-11-01,KEY,18.98,18.98,13051723,2017,11,247721702.54,1
2017-12-01,KEY,20.17,20.17,13051723,2017,12,263253252.91000003,1
2018-01-01,KEY,21.4,21.4,13051723,2018,1,279306872.2,1
2018-02-01,KEY,21.01,21.01,13051723,2018,2,274216700.23,1
2008-01-01,FITB,21.558243,27.1,8443347,2008,1,228814703.70000002,1
2008-02-01,FITB,18.21711,22.9,8443347,2008,2,193352646.29999998,1
2008-03-01,FITB,16.975758,20.92,8443347,2008,3,176634819.24,1
2008-04-01,FITB,17.389603,21.43,8443347,2008,4,180940926.21,1
2008-05-01,FITB,15.174320999999999,18.700001,8443347,2008,5,157890597.343347,1
2008-06-01,FITB,8.382750999999999,10.18,8443347,2008,6,85953272.46,1
2008-07-01,FITB,11.503637,13.97,8443347,2008,7,117953557.59,1
2008-08-01,FITB,12.994083,15.78,8443347,2008,8,133236015.66,1
2008-09-01,FITB,9.888116,11.9,8443347,2008,9,100475829.3,1
2008-10-01,FITB,9.015636,10.85,8443347,2008,10,91610314.95,1
2008-11-01,FITB,7.943733,9.56,8443347,2008,11,80718397.32000001,1
2008-12-01,FITB,6.872362,8.26,8443347,2008,12,69742046.22,1
2009-01-01,FITB,1.988492,2.39,8443347,2009,1,20179599.330000002,1
2009-02-01,FITB,1.75553,2.11,8443347,2009,2,17815462.169999998,1
2009-03-01,FITB,2.43962,2.92,8443347,2009,3,24654573.24,1
2009-04-01,FITB,3.425493,4.1,8443347,2009,4,34617722.699999996,1
2009-05-01,FITB,5.764854,6.9,8443347,2009,5,58259094.300000004,1
2009-06-01,FITB,5.940486,7.1,8443347,2009,6,59947763.699999996,1
2009-07-01,FITB,7.9485410000000005,9.5,8443347,2009,7,80211796.5,1
2009-08-01,FITB,9.153364999999999,10.94,8443347,2009,8,92370216.17999999,1
2009-09-01,FITB,8.484499000000001,10.13,8443347,2009,9,85531105.11,1
2009-10-01,FITB,7.487799000000001,8.94,8443347,2009,10,75483522.17999999,1
2009-11-01,FITB,8.442623,10.08,8443347,2009,11,85108937.76,1
2009-12-01,FITB,8.174422999999999,9.75,8443347,2009,12,82322633.25,1
2010-01-01,FITB,10.429724,12.44,8443347,2010,1,105035236.67999999,1
2010-02-01,FITB,10.236895,12.21,8443347,2010,2,103093266.87,1
2010-03-01,FITB,11.377358000000001,13.56,8443347,2010,3,114491785.32000001,1
2010-04-01,FITB,12.518450999999999,14.92,8443347,2010,4,125974737.24,1
2010-05-01,FITB,10.907497,13.0,8443347,2010,5,109763511.0,1
2010-06-01,FITB,10.319496000000001,12.29,8443347,2010,6,103768734.63,1
2010-07-01,FITB,10.672156,12.71,8443347,2010,7,107314940.37,1
2010-08-01,FITB,9.269917,11.04,8443347,2010,8,93214550.88,1
2010-09-01,FITB,10.109671,12.03,8443347,2010,9,101573464.41,1
2010-10-01,FITB,10.555069999999999,12.56,8443347,2010,10,106048438.32000001,1
2010-11-01,FITB,10.042441,11.95,8443347,2010,11,100897996.64999999,1
2010-12-01,FITB,12.344864999999999,14.68,8443347,2010,12,123948333.96,1
2011-01-01,FITB,12.504644,14.87,8443347,2011,1,125552569.89,1
2011-02-01,FITB,12.27759,14.6,8443347,2011,2,123272866.2,1
2011-03-01,FITB,11.731060000000001,13.89,8443347,2011,3,117278089.83,1
2011-04-01,FITB,11.207427000000001,13.27,8443347,2011,4,112043214.69,1
2011-05-01,FITB,11.030066999999999,13.06,8443347,2011,5,110270111.82000001,1
2011-06-01,FITB,10.820523,12.75,8443347,2011,6,107652674.25,1
2011-07-01,FITB,10.735658,12.65,8443347,2011,7,106808339.55,1
2011-08-01,FITB,9.012856,10.62,8443347,2011,8,89668345.14,1
2011-09-01,FITB,8.637678999999999,10.1,8443347,2011,9,85277804.7,1
2011-10-01,FITB,10.271139999999999,12.01,8443347,2011,10,101404597.47,1
2011-11-01,FITB,10.339555,12.09,8443347,2011,11,102080065.23,1
2011-12-01,FITB,10.94703,12.72,8443347,2011,12,107399373.84,1
2012-01-01,FITB,11.196609,13.01,8443347,2012,1,109847944.47,1
2012-02-01,FITB,11.712978,13.61,8443347,2012,2,114913952.67,1
2012-03-01,FITB,12.16114,14.05,8443347,2012,3,118629025.35000001,1
2012-04-01,FITB,12.316942,14.23,8443347,2012,4,120148827.81,1
2012-05-01,FITB,11.555249,13.35,8443347,2012,5,112718682.45,1
2012-06-01,FITB,11.671072,13.4,8443347,2012,6,113140849.8,1
2012-07-01,FITB,12.036885,13.82,8443347,2012,7,116687055.54,1
2012-08-01,FITB,13.186570999999999,15.14,8443347,2012,8,127832273.58,1
2012-09-01,FITB,13.596213,15.51,8443347,2012,9,130956311.97,1
2012-10-01,FITB,12.737131,14.53,8443347,2012,10,122681831.91,1
2012-11-01,FITB,12.833561,14.64,8443347,2012,11,123610600.08,1
2012-12-01,FITB,13.413054999999998,15.2,8443347,2012,12,128338874.39999999,1
2013-01-01,FITB,14.374914000000002,16.290001,8443347,2013,1,137542131.073347,1
2013-02-01,FITB,13.977817000000002,15.84,8443347,2013,2,133742616.48,1
2013-03-01,FITB,14.490048999999999,16.309998999999998,8443347,2013,3,137710981.126653,1
2013-04-01,FITB,15.129709,17.030001000000002,8443347,2013,4,143790207.853347,1
2013-05-01,FITB,16.169155,18.200001,8443347,2013,5,153668923.843347,1
2013-06-01,FITB,16.144241,18.049999,8443347,2013,6,152402404.906653,1
2013-07-01,FITB,17.208597,19.24,8443347,2013,7,162449996.28,1
2013-08-01,FITB,16.358898,18.290001,8443347,2013,8,154428825.073347,1
2013-09-01,FITB,16.250864,18.049999,8443347,2013,9,152402404.906653,1
2013-10-01,FITB,17.142185,19.040001,8443347,2013,10,160761335.323347,1
2013-11-01,FITB,18.294603,20.32,8443347,2013,11,171568811.04,1
2013-12-01,FITB,19.042439,21.030001000000002,8443347,2013,12,177563595.853347,1
2014-01-01,FITB,19.033381,21.02,8443347,2014,1,177479153.94,1
2014-02-01,FITB,19.649117,21.700001,8443347,2014,2,183220638.343347,1
2014-03-01,FITB,20.897845999999998,22.959999,8443347,2014,3,193859238.676653,1
2014-04-01,FITB,18.758910999999998,20.610001,8443347,2014,4,174017390.113347,1
2014-05-01,FITB,18.831728,20.690001000000002,8443347,2014,5,174692857.873347,1
2014-06-01,FITB,19.550941,21.35,8443347,2014,6,180265458.45000002,1
2014-07-01,FITB,18.754248,20.48,8443347,2014,7,172919746.56,1
2014-08-01,FITB,18.690147,20.41,8443347,2014,8,172328712.27,1
2014-09-01,FITB,18.451113,20.02,8443347,2014,9,169035806.94,1
2014-10-01,FITB,18.423462,19.99,8443347,2014,10,168782506.53,1
2014-11-01,FITB,18.543278,20.120001000000002,8443347,2014,11,169880150.08334702,1
2014-12-01,FITB,18.902241,20.379998999999998,8443347,2014,12,172075403.41665298,1
2015-01-01,FITB,16.045578,17.299999,8443347,2015,1,146069894.656653,1
